img_path,comm_snr,radar_feat,radar_max,radar_std,radar_peak_idx,channel_type,path_loss,shadow_fading,rain_attenuation,target_rcs,bandwidth,modulation,ber
combined_dataset\images\tier3\pinery-bushfire_00000610_pre_disaster.png,24.415816528625854,17.132330589626655,45.9007482989815,18.992838115353848,54,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000611_post_disaster.png,19.260892029826763,14.88163905781608,34.695178106787516,16.202696863305945,355,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000611_pre_disaster.png,22.198576646959296,18.839726545730134,52.4838159581316,21.176389547458353,110,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000612_post_disaster.png,20.096992842678134,18.028667410964662,63.17127364778028,20.655593968877614,135,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000612_pre_disaster.png,19.71615196285643,17.19501773739337,47.200991554348015,19.093813524166983,91,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000613_post_disaster.png,17.630131849415605,14.797601969381276,35.54346316285046,16.088419539208953,89,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000613_pre_disaster.png,22.073580830812887,18.696049562276695,50.50025231556466,20.82870440686859,250,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000614_post_disaster.png,19.301259749273328,18.99826102441377,46.859418810649515,21.27853820684989,511,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000614_pre_disaster.png,18.790277986690583,17.019218580994732,47.9128152911133,18.896146535436227,324,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000615_post_disaster.png,17.000205112161296,18.34377229766096,55.24434789142847,20.664578593396357,117,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000615_pre_disaster.png,18.20213478734658,16.58773722511297,49.41075006357755,18.625810025969646,193,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000616_post_disaster.png,17.771081030737918,19.55894157250787,53.10294843253921,22.028213612321988,18,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000616_pre_disaster.png,22.281132537339246,16.913289602034396,49.94395845268012,18.982278272886287,283,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000617_post_disaster.png,18.769763336946482,15.18197265602804,34.34668717419959,16.645503985627524,2,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000617_pre_disaster.png,18.938220005525068,19.19430289906854,52.60736815370451,21.805288740576692,295,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000618_post_disaster.png,18.42843571647016,18.502570793192845,49.039117811757876,20.825422682746606,570,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000618_pre_disaster.png,25.408326549391745,16.920933450105956,47.121220068046284,18.873643221519135,414,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000619_post_disaster.png,17.821956696969707,15.084048798347496,38.63552757752182,16.455933809766535,534,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000619_pre_disaster.png,20.79947692893353,18.651764476151158,52.97925353074069,20.91997914059465,389,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000620_post_disaster.png,19.986635743761,15.182381348700257,34.630542175883456,16.510311423904277,78,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000620_pre_disaster.png,23.768018836267686,18.082109096785267,57.06167976450141,20.436091391983805,568,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000621_post_disaster.png,19.802768146281792,18.757788844429715,57.19956361699816,21.074684582061288,522,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000621_pre_disaster.png,21.485255514369783,16.582051149003117,53.21934642066086,18.56602630988997,582,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000622_post_disaster.png,19.08055531793488,18.700420595710288,56.0723526761562,21.177540330823707,205,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000622_pre_disaster.png,20.113321031502167,16.588539911106952,52.0721109429774,18.75447589317727,79,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000623_post_disaster.png,18.369001600198274,18.901153742853953,51.56292215140637,21.215660330065333,440,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000623_pre_disaster.png,21.432114538477194,16.74178389575614,57.27110990022894,19.04321706737898,142,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000624_post_disaster.png,15.668195615242709,17.764035268491718,48.866075152105104,19.95644894165269,456,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000624_pre_disaster.png,19.971607579463736,17.081242355300294,47.00628476695121,19.10414739860887,52,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000625_post_disaster.png,20.04286497540724,18.649262890123286,60.03429843995211,21.24218140702039,40,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000625_pre_disaster.png,21.187086832296117,15.875853507818123,41.30625406097422,17.801038721972823,76,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000626_post_disaster.png,20.150557373685885,18.035938342044222,49.48962450113555,20.373530708961805,531,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000626_pre_disaster.png,19.84831561251025,16.57354930027818,53.36315465624804,18.716345681631417,41,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000627_post_disaster.png,21.955182350371075,15.375900497608566,37.07713205475807,16.79490925084425,470,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000627_pre_disaster.png,21.807068207259746,18.70031745445461,52.11601081025763,20.84524341690889,550,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000628_post_disaster.png,20.618928026896413,15.143777874963494,34.24166727893491,16.617888476063403,8,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000628_pre_disaster.png,19.17758832395377,18.198850004605944,43.28038508344727,20.330790564824337,409,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000629_post_disaster.png,20.133518541863765,18.886665795795384,64.2375234956539,21.442854727479112,556,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000629_pre_disaster.png,20.66284574922028,15.887372384316217,46.10977277334753,17.973892395250022,371,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000630_post_disaster.png,21.898284137754658,15.223732882530555,36.377708585163816,16.633848078225363,547,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000630_pre_disaster.png,19.317023797520562,18.251428981075946,55.94016630589019,20.796149988269562,87,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000631_post_disaster.png,19.65930881276111,17.87586793061621,55.94810431865222,20.087810381421384,419,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000631_pre_disaster.png,19.424545322704233,16.416724017041503,42.31523253777572,18.33515252456037,62,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000632_post_disaster.png,18.0289013837225,17.69459608124851,63.1410819293644,19.87489562892909,139,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000632_pre_disaster.png,17.918653556572522,16.54875706282525,41.51756142865691,18.4000433597594,65,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000633_post_disaster.png,20.480177242838167,15.141838213230333,40.37465614345859,16.399626744426556,437,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000633_pre_disaster.png,17.114945496862774,18.555514165510363,57.0767555242276,20.971088192674035,45,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000634_post_disaster.png,19.457088691266335,19.212694617131902,46.96260764374646,21.3105670000729,382,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000634_pre_disaster.png,19.836268809107466,16.391516657770957,41.05926370966234,18.32271090184717,53,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000635_post_disaster.png,15.963179219114465,18.322058635721135,54.73330041341714,20.590716434721838,156,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000635_pre_disaster.png,19.920726586809792,17.084288251328246,60.4556787745347,19.348965418017116,202,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000636_post_disaster.png,20.122901400213863,18.23665896181262,56.49395490393535,20.57267095369883,573,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000636_pre_disaster.png,21.641380795153097,16.704622161960987,43.714236477284025,18.839294754494578,12,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000637_post_disaster.png,18.020191943916643,15.017068563303175,34.79151153370415,16.36039099262542,275,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000637_pre_disaster.png,20.369456412037422,17.450956532247872,45.68264298384964,19.64703777746118,100,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000638_post_disaster.png,21.14230890874086,18.265947523088688,55.0648130541038,20.517149232007785,473,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000638_pre_disaster.png,17.343257481847004,16.947945965473796,51.96754858585241,19.225228193084217,524,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000639_post_disaster.png,20.24406138200891,18.680818015144165,53.85397646294974,21.020683680078537,265,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000639_pre_disaster.png,21.046045751424685,17.358048060932163,44.11627811480946,19.348064909282648,583,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000640_post_disaster.png,19.332961250554007,19.516824422549323,62.869390414100856,21.945008929788525,588,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000640_pre_disaster.png,13.88329902773367,16.652770733433325,51.090082151313396,18.70466952582709,97,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000641_post_disaster.png,18.70860084075882,17.987231889491728,51.546686030959314,20.177444789900267,179,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000641_pre_disaster.png,19.815736550780244,16.649541948054093,46.928520137176584,18.75756133104535,28,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000642_post_disaster.png,23.14875756314983,14.90237538212981,32.54046336945316,16.196788900600406,123,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000642_pre_disaster.png,14.432452537271232,18.0919949204786,47.741769082194516,20.369035067378977,407,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000643_post_disaster.png,21.128610549383566,18.321297969681368,65.89252649023476,20.705644594665326,450,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000643_pre_disaster.png,17.132094092778814,15.79938294722541,42.975247837180994,17.663544382632384,251,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000644_post_disaster.png,17.519255444079747,15.121453127848696,38.399868243737934,16.476413208593954,487,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000644_pre_disaster.png,18.36704372468681,17.795524693409646,59.69854375645047,19.96950779126811,147,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000645_post_disaster.png,16.76566629904289,18.38921957581846,45.98524891809252,20.454730984410528,422,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000645_pre_disaster.png,21.087422011497907,17.109866733319283,43.274142091091605,19.17201858821249,186,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000646_post_disaster.png,18.418905827416964,14.961315967926533,31.85550093516851,16.261043689566364,65,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000646_pre_disaster.png,16.631206758683817,18.949732380798398,46.15280714546099,21.150960935916466,116,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000647_post_disaster.png,18.108908319544142,19.188546496477194,55.2430848752424,21.532402880173304,20,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000647_pre_disaster.png,19.58944335235111,16.529082718267627,42.213163206830416,18.472772257255354,580,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000648_post_disaster.png,19.560067963413474,14.969862612477275,33.63887425417988,16.311511029551127,430,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000648_pre_disaster.png,18.360067036058496,18.67044869503941,53.48593162586824,21.286539009014803,86,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000649_post_disaster.png,19.33325338679346,18.24434360113378,53.891517796320436,20.550371297857847,56,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000649_pre_disaster.png,19.514970876326984,16.23391760609379,48.317335985275776,18.242134857072127,154,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000650_post_disaster.png,18.01846495696938,17.533110598484207,49.36305590103659,19.558325820206147,512,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000650_pre_disaster.png,20.741749634341133,16.162289184084525,55.33061880315748,18.377613950625317,199,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000651_post_disaster.png,15.756998491015565,18.144137995707666,51.96726056378891,20.48019992761906,122,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000651_pre_disaster.png,19.28103546174914,16.537563632940664,44.66414577053554,18.584955887882685,92,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000652_post_disaster.png,19.543670063486402,18.76362626975115,53.97850777296208,20.92554802690231,99,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000652_pre_disaster.png,22.449907096369856,16.11507438367831,42.89820949203873,17.989884525726016,115,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000653_post_disaster.png,19.555989992539054,18.489262029487964,52.81125836711077,20.785441741945103,429,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000653_pre_disaster.png,19.52993575862098,16.908317595886707,44.54913246654457,19.044455394089987,217,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000654_post_disaster.png,21.23144660466781,18.31192076305173,47.938018542534095,20.40938512724698,150,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000654_pre_disaster.png,17.80053896635515,15.803952856310913,54.063247880802955,17.792473982517645,55,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000655_post_disaster.png,21.42503340354783,19.152071138075286,53.079175790149435,21.50567906620886,196,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000655_pre_disaster.png,23.276652227723446,16.679983642205343,45.19678790553644,18.568411881967485,219,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000656_post_disaster.png,15.415508070303659,18.0573470559492,56.53576436529986,20.65451406998842,203,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000656_pre_disaster.png,21.324156365628184,16.305412834876435,46.78614377592233,18.303241538592342,106,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000657_post_disaster.png,18.986109926256233,18.181372217302776,50.38242161527161,20.437828468661145,571,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000657_pre_disaster.png,18.718389426918918,15.840037532340704,44.96871871240143,17.746464310010225,402,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000658_post_disaster.png,21.729741696845494,14.877166340542608,37.24204017328882,16.28245129995131,588,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000658_pre_disaster.png,19.156650609511445,17.326141956249987,52.71238659787223,19.793749341751003,476,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000659_post_disaster.png,22.933920454273604,18.455126888315554,44.74587520626344,20.622783574477843,243,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000659_pre_disaster.png,21.509308237355384,16.314144567109523,45.36207029251549,18.310627854450725,449,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000660_post_disaster.png,20.79894997503871,15.047632726656417,32.11566935193675,16.357550915489245,440,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000660_pre_disaster.png,18.78114766614739,18.347390968539393,48.89028753907684,20.63167153536674,382,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000661_post_disaster.png,16.01312584012598,15.176983313135462,36.155853291026276,16.51844411609767,584,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000661_pre_disaster.png,18.91499924680552,18.190120169384713,57.32760897685686,20.527263441883555,75,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000662_post_disaster.png,16.45712305526868,18.54625398902429,55.73941460359682,20.90222590465746,163,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000662_pre_disaster.png,19.475666859175973,17.103302592623333,43.450409287159246,18.978250491070476,156,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000663_post_disaster.png,21.188545315843413,18.02528623812851,49.7755373956754,20.37797565000338,183,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000663_pre_disaster.png,20.93282978037604,15.884631295464214,42.76350114788762,17.791897819221354,83,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000664_post_disaster.png,20.356031818192193,18.49325135803537,57.25284273831627,21.256490800667933,595,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000664_pre_disaster.png,17.184428454399622,16.90920370974175,48.33707821044724,18.944472457019877,113,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000665_post_disaster.png,20.646699185971812,15.11057777650413,38.008481297689634,16.4462214465433,416,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000665_pre_disaster.png,19.458738990914966,19.025844439898957,60.512812170101775,21.430563513736253,57,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000666_post_disaster.png,21.849128720855177,17.87671527370407,51.56436794571301,20.09129054146507,68,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000666_pre_disaster.png,21.653507369843894,16.645404637047278,59.461920867921975,18.62583495357141,139,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000667_post_disaster.png,21.825638076472146,15.13291550947724,40.06853215120465,16.486415850735295,470,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000667_pre_disaster.png,16.90360654430208,18.248828741398036,50.037115139529135,20.495837305956012,377,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000668_post_disaster.png,18.470496392618173,18.593332000088218,53.261258844713225,21.142350069913164,156,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000668_pre_disaster.png,22.067955901863556,16.572343060087732,44.58298213369371,18.49879126174509,35,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000669_post_disaster.png,16.530655390890985,18.321318044189606,64.82024826546346,20.988700954139034,401,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000669_pre_disaster.png,13.683999424618833,16.639011879259378,41.757285235087444,18.542041185527058,403,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000670_post_disaster.png,20.89873625668143,18.49525272705657,60.84655335442297,20.91092760003603,587,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000670_pre_disaster.png,20.96931444102694,16.172572999084615,42.087497117783734,18.12673559292149,377,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000671_post_disaster.png,18.72448724870104,15.320753336808377,37.916487590338946,16.659469174462927,460,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000671_pre_disaster.png,20.32277344372639,18.74608817648388,52.70114909344785,20.974724698931233,324,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000672_post_disaster.png,20.63421225579357,18.914299186723195,63.338961227494806,21.357772204778467,587,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000672_pre_disaster.png,19.21303290322976,15.934720763639374,44.926047790632104,17.909177413429703,541,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000673_post_disaster.png,20.790271674369592,19.418137400229888,53.65795875622922,21.78717923363327,484,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000673_pre_disaster.png,21.945647100928525,16.72508168910661,44.29802613226246,18.653204232644207,576,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000674_post_disaster.png,19.78029111522207,19.970446566403513,60.25763229735799,22.320330569623504,436,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000674_pre_disaster.png,20.14724504534466,16.56545230905206,44.22599506371978,18.546832678345314,492,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000675_post_disaster.png,20.55322835873241,18.205376075237318,43.941567602946684,20.28234065227082,568,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000675_pre_disaster.png,21.004921884142092,17.038854315026263,47.55572448477577,19.056816264929086,429,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000676_post_disaster.png,19.431700301971816,15.2725693460558,37.329203346432315,16.620125404907306,567,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000676_pre_disaster.png,20.027096336849354,18.283492429030986,56.58467558879444,20.75631248470825,105,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000677_post_disaster.png,20.535982481317276,19.336211967093096,51.0217173873168,21.527300202607876,234,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000677_pre_disaster.png,20.092728213016727,17.884823051452727,51.46891781994894,19.897461181824266,246,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000678_post_disaster.png,13.453047281971536,19.23990441315702,57.072914683827506,21.62037573171821,31,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000678_pre_disaster.png,17.011510467483248,16.579620667871254,45.26216232434126,18.552255394233843,26,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000679_post_disaster.png,22.08367305443612,18.888845974434947,49.32447995410308,21.161319411981967,584,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000679_pre_disaster.png,20.09631138891615,16.758471761513572,42.23244689286779,18.736335947863335,55,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000680_post_disaster.png,17.127648191875736,18.408800436223075,54.60227984605498,20.880923743152643,544,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000680_pre_disaster.png,21.4233631589061,16.884579786919314,50.940661693804984,18.908888535787803,195,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000681_post_disaster.png,18.946935590907003,19.183273720961562,49.93777618479561,21.676146217545895,91,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000681_pre_disaster.png,20.957656204438052,17.18371248430894,48.61666384254763,19.23073545683456,1,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000682_post_disaster.png,16.97193356316984,14.778749655244832,33.91221541026203,15.997592880564216,470,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000682_pre_disaster.png,18.150589645428994,17.451625979721364,53.36125971915042,19.733159016407026,497,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000683_post_disaster.png,20.297397135752377,15.063784591703035,41.263749253680004,16.49927811105334,567,unknown,-1,-1,-1,-1,-1,unknown,-1
combined_dataset\images\tier3\pinery-bushfire_00000683_pre_disaster.png,22.642361571864782,19.278813742892336,51.88380560611471,21.53380074983267,440,unknown,-1,-1,-1,-1,-1,unknown,-1
